VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-01-24 08:22:00,2015-01-24 08:30:00,3,16.73,-73.981585,40.784049,1,N,-73.986109,40.791362,2,48.51,0.0,0.5,9.17,0.0,0.3,58.48
1,2015-01-05 15:55:00,2015-01-05 17:08:00,4,18.41,-74.004806,40.781543,1,N,-74.003977,40.794704,1,53.8,1.0,0.5,6.48,10.0,0.3,72.08
1,2015-01-25 09:29:00,2015-01-25 11:16:00,3,19.41,-73.967994,40.745892,1,N,-73.969556,40.754227,1,51.48,0.0,0.5,6.35,0.0,0.3,58.63
2,2015-01-13 12:23:00,2015-01-13 12:42:00,4,19.56,-74.002369,40.757313,1,N,-74.006202,40.765388,1,51.27,1.0,0.5,0.47,5.0,0.3,58.54
2,2015-01-19 13:46:00,2015-01-19 15:37:00,1,12.76,-74.00356,40.756515,1,N,-73.984322,40.762319,2,40.47,0.0,0.5,5.58,0.0,0.3,46.85
1,2015-01-22 05:55:00,2015-01-22 06:26:00,3,6.64,-73.950921,40.759414,1,N,-73.937415,40.774738,1,20.11,0.0,0.5,3.81,5.0,0.3,29.72
2,2015-01-09 02:07:00,2015-01-09 03:22:00,2,3.92,-73.967122,40.76764,1,N,-73.965771,40.785851,1,14.93,0.0,0.5,2.39,0.0,0.3,18.12
1,2015-01-24 12:24:00,2015-01-24 13:39:00,3,11.05,-74.006649,40.790132,1,N,-73.990717,40.78231,1,34.8,0.0,0.5,1.2,0.0,0.3,36.8
2,2015-01-01 19:54:00,2015-01-01 20:12:00,4,16.06,-73.997553,40.748902,1,N,-73.990849,40.74688,1,45.84,0.0,0.5,7.88,0.0,0.3,54.52
2,2015-01-12 02:22:00,2015-01-12 03:20:00,2,4.06,-73.99169,40.737417,1,N,-73.980729,40.719135,1,10.88,0.0,0.5,0.94,0.0,0.3,12.62
1,2015-01-13 12:15:00,2015-01-13 13:31:00,5,17.77,-73.923389,40.763672,1,N,-73.914425,40.74446,1,51.2,1.0,0.5,7.31,0.0,0.3,60.31
2,2015-01-13 19:45:00,2015-01-13 20:42:00,5,19.74,-73.9446,40.758237,1,N,-73.958503,40.74376,1,58.23,0.0,0.5,2.8,0.0,0.3,61.83
2,2015-01-06 13:54:00,2015-01-06 14:36:00,3,9.42,-73.901489,40.737247,1,N,-73.919692,40.723261,1,26.81,0.0,0.5,1.95,0.0,0.3,29.56
2,2015-01-07 14:21:00,2015-01-07 14:57:00,4,8.85,-73.977771,40.709431,1,N,-73.959689,40.721036,1,31.95,1.0,0.5,0.48,0.0,0.3,34.23
1,2015-01-31 02:30:00,2015-01-31 03:27:00,6,14.28,-73.926444,40.787488,1,N,-73.912688,40.794409,1,43.3,0.0,0.5,8.1,0.0,0.3,52.2
1,2015-01-07 04:46:00,2015-01-07 05:32:00,3,16.38,-73.920457,40.783652,1,Y,-73.907113,40.767149,1,47.41,0.0,0.5,4.99,5.0,0.3,58.2
2,2015-01-13 19:47:00,2015-01-13 20:30:00,4,8.88,-74.013754,40.703815,1,Y,-74.032134,40.708322,2,22.83,0.0,0.5,2.53,0.0,0.3,26.16
1,2015-01-20 22:20:00,2015-01-20 23:44:00,2,2.11,-74.01304,40.75448,1,N,-74.021542,40.754195,1,13.56,0.0,0.5,0.02,0.0,0.3,14.38
2,2015-01-06 11:23:00,2015-01-06 12:44:00,6,9.37,-73.96094,40.733849,1,N,-73.96363,40.7281,1,26.91,0.5,0.5,4.77,0.0,0.3,32.98
1,2015-01-30 09:53:00,2015-01-30 11:38:00,1,19.89,-73.901745,40.78248,1,N,-73.882893,40.777375,1,51.4,0.0,0.5,1.18,0.0,0.3,53.38
1,2015-01-29 21:07:00,2015-01-29 22:49:00,5,19.86,-74.012615,40.785232,1,N,-74.02402,40.800796,6,57.82,0.0,0.5,9.97,0.0,0.3,68.59
2,2015-01-02 12:49:00,2015-01-02 12:55:00,2,4.65,-73.903194,40.726216,1,N,-73.883733,40.742688,2,12.43,0.0,0.5,0.6,0.0,0.3,13.83
1,2015-01-28 15:37:00,2015-01-28 17:25:00,6,6.71,-73.990667,40.761673,1,N,-73.980604,40.754901,1,23.56,0.0,0.5,1.33,0.0,0.3,25.69
1,2015-01-01 06:06:00,2015-01-01 06:18:00,6,18.72,-73.908106,40.763061,1,N,-73.921302,40.762857,1,54.36,1.0,0.5,4.72,0.0,0.3,60.88
2,2015-01-05 10:43:00,2015-01-05 12:13:00,6,10.54,-73.963708,40.742679,1,N,-73.966093,40.728378,1,32.18,0.5,0.5,4.11,0.0,0.3,37.59
2,2015-01-09 12:36:00,2015-01-09 13:10:00,6,12.16,-73.980748,40.732906,1,N,-73.973561,40.743087,1,32.25,0.0,0.5,5.88,10.0,0.3,48.93
1,2015-01-09 11:09:00,2015-01-09 11:23:00,5,10.9,-73.971149,40.749857,1,N,-73.967092,40.743748,1,33.84,0.0,0.5,4.6,0.0,0.3,39.24
2,2015-01-25 05:00:00,2015-01-25 06:54:00,6,14.14,-73.928129,40.788379,1,N,-73.941557,40.773602,1,38.76,0.0,0.5,0.87,0.0,0.3,40.43
1,2015-01-21 21:35:00,2015-01-21 21:56:00,4,17.26,-74.014528,40.742306,1,N,-73.999486,40.749387,1,44.49,0.0,0.5,1.04,0.0,0.3,46.33
2,2015-01-24 07:34:00,2015-01-24 09:15:00,6,5.8,-73.989574,40.708902,2,N,-73.98869,40.689255,1,22.18,0.5,0.5,0.97,0.0,0.3,24.45
1,2015-01-15 11:12:00,2015-01-15 12:28:00,4,11.96,-73.912213,40.731299,1,N,-73.929949,40.744627,1,36.69,0.0,0.5,2.3,0.0,0.3,39.79
2,2015-01-15 22:23:00,2015-01-15 22:40:00,3,5.3,-73.982169,40.751296,1,N,-74.001466,40.742017,1,21.89,1.0,0.5,4.16,0.0,0.3,27.85
1,2015-01-07 12:15:00,2015-01-07 12:49:00,4,11.08,-73.954447,40.721844,1,N,-73.947324,40.729226,1,31.4,1.0,0.5,5.29,0.0,0.3,38.49
1,2015-01-12 19:44:00,2015-01-12 20:58:00,2,4.45,-73.971413,40.717025,1,N,-73.98707,40.728694,1,20.31,0.0,0.5,0.75,0.0,0.3,21.86
2,2015-01-04 00:38:00,2015-01-04 02:09:00,6,14.48,-73.957035,40.702225,1,N,-73.946584,40.720394,1,37.29,0.5,0.5,1.42,5.0,0.3,45.01
2,2015-01-03 14:04:00,2015-01-03 15:20:00,2,2.92,-73.987676,40.728404,1,N,-73.992892,40.722504,1,16.51,0.0,0.5,0.84,0.0,0.3,18.15
2,2015-01-12 02:05:00,2015-01-12 03:11:00,6,10.89,-73.943686,40.77821,1,N,-73.925406,40.789933,1,33.47,1.0,0.5,2.31,0.0,0.3,37.58
2,2015-01-25 04:07:00,2015-01-25 04:40:00,5,2.61,-73.936171,40.715285,1,N,-73.93324,40.701326,1,11.87,0.5,0.5,1.24,0.0,0.3,14.41
1,2015-01-06 13:17:00,2015-01-06 14:10:00,5,18.54,-73.97951,40.765592,1,N,-73.965826,40.769331,1,48.83,0.0,0.5,8.52,0.0,0.3,58.15
2,2015-01-04 05:15:00,2015-01-04 06:49:00,3,11.63,-73.93315,40.702503,1,N,-73.939024,40.700852,5,37.91,0.0,0.5,0.49,5.0,0.3,44.2
1,2015-01-14 08:09:00,2015-01-14 09:16:00,1,14.9,-73.958295,40.783581,1,N,-73.942462,40.80183,2,39.91,0.0,0.5,3.55,0.0,0.3,44.26
1,2015-01-22 12:09:00,2015-01-22 13:34:00,4,9.38,-74.009521,40.792608,1,N,-73.996043,40.784206,1,27.09,0.0,0.5,3.96,10.0,0.3,41.85
1,2015-01-06 18:00:00,2015-01-06 19:03:00,5,11.38,-74.003127,40.707118,1,N,-74.019206,40.692208,1,31.34,1.0,0.5,2.43,5.0,0.3,40.57
1,2015-01-08 15:49:00,2015-01-08 17:48:00,6,16.58,-73.993712,40.749832,1,N,-73.994423,40.749227,2,49.61,0.0,0.5,9.24,0.0,0.3,59.65
1,2015-01-21 22:06:00,2015-01-21 23:50:00,2,8.65,-73.935808,40.74346,1,N,-73.941444,40.732675,1,29.22,0.5,0.5,4.6,0.0,0.3,35.12
1,2015-01-05 02:58:00,2015-01-05 04:01:00,6,14.73,-73.972072,40.783554,1,N,-73.983689,40.780248,2,44.32,0.0,0.5,3.46,0.0,0.3,48.58
2,2015-01-21 09:17:00,2015-01-21 11:00:00,1,8.59,-74.01486,40.767579,1,N,-74.005324,40.778548,1,22.71,0.0,0.5,4.23,0.0,0.3,27.74
1,2015-01-24 00:55:00,2015-01-24 01:24:00,2,9.6,-73.995968,40.757922,1,N,-73.978103,40.774744,1,28.2,0.0,0.5,0.52,0.0,0.3,29.52
2,2015-01-19 15:11:00,2015-01-19 16:29:00,5,18.43,-73.972465,40.758622,1,N,-73.966394,40.739793,1,50.01,0.0,0.5,2.77,0.0,0.3,53.58
1,2015-01-14 19:25:00,2015-01-14 20:48:00,5,6.85,-73.985091,40.7923,1,N,-73.984725,40.799253,1,24.95,0.0,0.5,0.33,0.0,0.3,26.08
1,2015-01-04 20:45:00,2015-01-04 22:03:00,2,8.94,-73.96505,40.712759,1,N,-73.982184,40.730499,2,23.61,0.5,0.5,1.73,0.0,0.3,26.64
1,2015-01-19 22:14:00,2015-01-19 23:22:00,5,3.18,-74.005069,40.734505,1,N,-74.013044,40.737359,1,17.94,0.5,0.5,1.19,0.0,0.3,20.43
2,2015-01-24 14:52:00,2015-01-24 16:31:00,3,8.07,-73.919706,40.760831,1,N,-73.908661,40.758097,1,25.22,0.0,0.5,3.04,10.0,0.3,39.06
1,2015-01-15 16:28:00,2015-01-15 16:40:00,5,11.4,-74.000458,40.704235,1,N,-74.010094,40.697999,6,33.94,0.0,0.5,5.16,0.0,0.3,39.9
1,2015-01-11 04:23:00,2015-01-11 04:34:00,6,9.82,-73.952745,40.758339,1,N,-73.950103,40.740115,2,30.05,0.0,0.5,0.92,5.0,0.3,36.77
2,2015-01-16 12:35:00,2015-01-16 14:19:00,1,11.17,-73.966984,40.774279,2,N,-73.962824,40.793904,1,30.48,0.0,0.5,0.2,0.0,0.3,31.48
2,2015-01-17 10:48:00,2015-01-17 11:15:00,2,7.73,-73.911397,40.769798,1,N,-73.918836,40.760654,1,21.15,0.0,0.5,3.88,0.0,0.3,25.83
1,2015-01-11 02:26:00,2015-01-11 03:38:00,1,5.01,-73.938047,40.79034,1,N,-73.945946,40.798081,1,13.38,0.0,0.5,1.84,0.0,0.3,16.02
1,2015-01-02 00:06:00,2015-01-02 00:30:00,6,12.79,-73.928085,40.745382,1,N,-73.946813,40.743428,2,37.37,0.0,0.5,0.1,0.0,0.3,38.27
1,2015-01-07 23:04:00,2015-01-08 00:33:00,1,15.19,-73.996839,40.780196,1,N,-73.996716,40.763289,1,44.93,0.0,0.5,2.02,0.0,0.3,47.75
2,2015-01-02 23:17:00,2015-01-02 23:37:00,6,11.66,-73.999715,40.788293,1,N,-73.987416,40.773702,1,37.82,0.0,0.5,1.71,0.0,0.3,40.33
2,2015-01-22 20:23:00,2015-01-22 20:42:00,3,17.2,-73.907695,40.795567,5,N,-73.92117,40.808051,1,51.45,0.0,0.5,1.32,0.0,0.3,53.57
1,2015-01-17 05:10:00,2015-01-17 05:52:00,4,9.64,-74.011662,40.748494,1,N,-74.027275,40.741249,1,26.73,0.0,0.5,0.6,0.0,0.3,28.13
1,2015-01-30 16:51:00,2015-01-30 17:29:00,6,14.38,-73.905891,40.720711,1,Y,-73.895061,40.705125,1,43.37,0.0,0.5,2.34,5.0,0.3,51.51
2,2015-01-02 11:46:00,2015-01-02 12:07:00,6,13.92,-73.909295,40.708141,1,N,-73.926191,40.712007,1,37.08,0.0,0.5,5.51,0.0,0.3,43.39
2,2015-01-14 00:16:00,2015-01-14 01:57:00,5,13.79,-73.968267,40.796789,1,N,-73.969253,40.80683,1,37.62,1.0,0.5,2.91,0.0,0.3,42.33
1,2015-01-31 03:03:00,2015-01-31 04:03:00,5,18.56,-73.923373,40.780499,1,N,-73.938666,40.767533,2,47.26,0.0,0.5,0.1,0.0,0.3,48.16
2,2015-01-07 17:38:00,2015-01-07 17:43:00,5,1.93,-73.953786,40.797915,1,N,-73.951269,40.791998,1,7.67,0.0,0.5,0.01,0.0,0.3,8.48
1,2015-01-11 03:12:00,2015-01-11 05:01:00,3,3.11,-73.924532,40.77636,1,N,-73.942206,40.777421,1,8.67,1.0,0.5,0.17,0.0,0.3,10.64
2,2015-01-26 19:43:00,2015-01-26 20:49:00,6,9.56,-73.971294,40.797152,1,N,-73.955588,40.784625,1,33.61,1.0,0.5,3.12,0.0,0.3,38.53
2,2015-01-26 02:41:00,2015-01-26 04:02:00,6,0.84,-73.950681,40.743866,1,N,-73.964447,40.731435,2,12.04,0.0,0.5,1.92,0.0,0.3,14.76
1,2015-01-16 02:37:00,2015-01-16 03:34:00,3,13.0,-73.996398,40.775785,1,N,-74.011263,40.775744,1,41.74,0.5,0.5,7.82,0.0,0.3,50.86
1,2015-01-25 13:21:00,2015-01-25 14:08:00,3,0.51,-73.991938,40.707992,1,N,-73.992498,40.704275,1,7.36,0.0,0.5,1.42,5.0,0.3,14.58
2,2015-01-31 10:42:00,2015-01-31 10:57:00,1,14.91,-73.955242,40.708722,6,N,-73.941922,40.716628,1,41.28,0.0,0.5,6.49,5.0,0.3,53.57
1,2015-01-14 04:28:00,2015-01-14 06:23:00,5,9.84,-73.972944,40.798955,1,N,-73.9688,40.816204,2,26.88,0.0,0.5,5.34,0.0,0.3,33.02
1,2015-01-15 10:41:00,2015-01-15 12:06:00,1,1.08,-73.985322,40.773875,1,N,-73.990535,40.7624,2,6.5,1.0,0.5,0.03,0.0,0.3,8.33
2,2015-01-12 08:49:00,2015-01-12 09:56:00,2,11.93,-74.013083,40.793726,1,Y,-74.022348,40.792512,1,36.82,0.5,0.5,2.9,0.0,0.3,41.02
1,2015-01-27 09:13:00,2015-01-27 10:04:00,2,4.94,-73.972595,40.756422,1,N,-73.955867,40.751675,2,18.57,0.0,0.5,3.44,0.0,0.3,22.81
2,2015-01-14 14:59:00,2015-01-14 15:26:00,1,2.11,-74.014091,40.713639,1,N,-74.03393,40.709704,1,13.7,0.0,0.5,1.86,0.0,0.3,16.36
1,2015-01-15 15:56:00,2015-01-15 17:37:00,1,16.68,-73.918955,40.772032,1,Y,-73.90522,40.789705,1,43.72,0.0,0.5,2.2,0.0,0.3,46.72
1,2015-01-05 20:32:00,2015-01-05 21:57:00,3,16.27,-73.920883,40.72913,1,N,-73.919704,40.736508,1,49.87,0.0,0.5,8.43,0.0,0.3,59.1
1,2015-01-23 00:57:00,2015-01-23 01:08:00,1,10.88,-73.917372,40.717766,1,N,-73.936542,40.701903,1,30.75,0.0,0.5,2.46,0.0,0.3,34.01
1,2015-01-16 17:37:00,2015-01-16 19:04:00,4,2.29,-73.944836,40.74454,1,N,-73.928354,40.742964,1,11.92,1.0,0.5,0.16,5.0,0.3,18.88
